"Table 110-06811 : Land-based non-institutional population by District Council district, sex and age",,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
 , , ,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population,Land-based non-institutional population
,,,No. ('000),No. ('000),No. ('000),No. ('000),No. ('000),No. ('000),No. ('000),No. ('000),No. ('000),Percentage share in respective sex and district (%),Percentage share in respective sex and district (%),Percentage share in respective sex and district (%),Percentage share in respective sex and district (%),Percentage share in respective sex and district (%),Percentage share in respective sex and district (%),Percentage share in respective sex and district (%),Percentage share in respective sex and district (%),Percentage share in respective sex and district (%)
Age group,Age group,Age group,0 - 14,15 - 24,25 - 64,25 - 64,25 - 64,25 - 64,25 - 64,65 and over,Total,0 - 14,15 - 24,25 - 64,25 - 64,25 - 64,25 - 64,25 - 64,65 and over,Total
Age group,Age group,Age group,,,25 - 34,35 - 44,45 - 54,55 - 64,Sub-total,,,,,25 - 34,35 - 44,45 - 54,55 - 64,Sub-total,,
Year,District Council district (DCD),Sex,,,,,,,,,,,,,,,,,,
2022,Tsuen Wan,Female,17.0,11.0,20.1,30.0,29.9,27.7,107.6,30.8,166.4,10.2,6.6,12.1,18.0,17.9,16.6,64.7,18.5,100.0
2022,Tsuen Wan,Both sexes,35.3,22.5,37.2,50.2,52.8,51.6,191.9,58.1,307.8,11.5,7.3,12.1,16.3,17.2,16.8,62.3,18.9,100.0
2022,Tuen Mun,Male,26.9,19.5,32.9,36.3,31.3,40.4,140.9,49.6,236.9,11.4,8.2,13.9,15.3,13.2,17.1,59.5,20.9,100.0
2022,Tuen Mun,Female,25.6,17.9,34.2,46.0,42.9,46.7,169.7,50.4,263.6,9.7,6.8,13.0,17.4,16.3,17.7,64.4,19.1,100.0
2022,Tuen Mun,Both sexes,52.6,37.3,67.1,82.3,74.1,87.1,310.6,100.0,500.5,10.5,7.5,13.4,16.5,14.8,17.4,62.1,20.0,100.0
2022,Yuen Long,Male,38.1,28.2,46.4,45.7,40.8,55.3,188.1,52.7,307.0,12.4,9.2,15.1,14.9,13.3,18.0,61.3,17.2,100.0
2022,Yuen Long,Female,34.6,27.5,50.2,60.8,60.5,60.9,232.3,51.0,345.4,10.0,8.0,14.5,17.6,17.5,17.6,67.3,14.8,100.0
2022,Yuen Long,Both sexes,72.7,55.7,96.5,106.4,101.3,116.1,420.4,103.7,652.5,11.1,8.5,14.8,16.3,15.5,17.8,64.4,15.9,100.0
2022,North,Male,19.0,14.6,23.2,20.8,18.5,28.7,91.1,30.8,155.5,12.2,9.4,14.9,13.4,11.9,18.4,58.6,19.8,100.0
2022,North,Female,17.9,14.6,23.5,28.7,29.4,31.5,113.1,30.0,175.7,10.2,8.3,13.4,16.3,16.7,17.9,64.4,17.1,100.0
2022,North,Both sexes,36.9,29.3,46.7,49.5,47.9,60.2,204.2,60.8,331.2,11.1,8.8,14.1,14.9,14.5,18.2,61.7,18.4,100.0
2022,Tai Po,Male,17.1,11.1,19.9,21.7,18.1,26.4,86.1,29.9,144.3,11.8,7.7,13.8,15.1,12.6,18.3,59.7,20.7,100.0
2022,Tai Po,Female,15.9,10.9,23.1,30.0,25.0,31.5,109.6,30.7,167.1,9.5,6.5,13.8,17.9,15.0,18.9,65.6,18.4,100.0
2022,Tai Po,Both sexes,33.0,22.0,42.9,51.7,43.2,57.9,195.7,60.6,311.3,10.6,7.1,13.8,16.6,13.9,18.6,62.9,19.5,100.0
2022,Sha Tin,Male,38.5,26.9,38.5,45.3,43.8,52.1,179.7,67.9,313.1,12.3,8.6,12.3,14.5,14.0,16.7,57.4,21.7,100.0
2022,Sha Tin,Female,36.0,26.5,44.9,65.4,60.1,62.4,232.8,76.0,371.2,9.7,7.1,12.1,17.6,16.2,16.8,62.7,20.5,100.0
2022,Sha Tin,Both sexes,74.5,53.4,83.4,110.7,103.9,114.5,412.5,143.9,684.3,10.9,7.8,12.2,16.2,15.2,16.7,60.3,21.0,100.0
2022,Sai Kung,Male,27.8,20.4,31.1,31.6,33.8,39.4,135.9,39.5,223.7,12.4,9.1,13.9,14.1,15.1,17.6,60.8,17.7,100.0
2022,Sai Kung,Female,26.7,19.3,38.6,48.1,47.3,44.1,178.1,42.0,266.1,10.0,7.3,14.5,18.1,17.8,16.6,66.9,15.8,100.0
2022,Sai Kung,Both sexes,54.5,39.8,69.7,79.7,81.1,83.6,314.1,81.5,489.8,11.1,8.1,14.2,16.3,16.6,17.1,64.1,16.6,100.0
2022,Islands,Male,11.4,8.4,11.0,11.8,12.1,13.7,48.6,14.6,83.0,13.7,10.2,13.3,14.2,14.5,16.6,58.6,17.6,100.0
2022,Islands,Female,11.1,8.9,14.0,18.8,15.6,15.4,63.8,13.4,97.2,11.4,9.1,14.4,19.4,16.1,15.8,65.7,13.8,100.0
2022,Islands,Both sexes,22.4,17.3,25.1,30.6,27.7,29.1,112.4,28.0,180.1,12.5,9.6,13.9,17.0,15.4,16.2,62.4,15.6,100.0
2022,Whole Territory,Male,398.2,288.6,430.0,458.4,474.9,569.3,1932.6,693.3,3312.7,12.0,8.7,13.0,13.8,14.3,17.2,58.3,20.9,100.0
2022,Whole Territory,Female,374.5,280.8,514.2,682.2,662.6,656.1,2515.1,776.6,3947.0,9.5,7.1,13.0,17.3,16.8,16.6,63.7,19.7,100.0
2022,Whole Territory,Both sexes,772.7,569.4,944.1,1140.6,1137.5,1225.4,4447.7,1469.9,7259.7,10.6,7.8,13.0,15.7,15.7,16.9,61.3,20.2,100.0
2021,Central and Western,Male,12.0,7.8,12.6,14.9,14.4,15.7,57.6,20.2,97.6,12.3,8.0,12.9,15.2,14.8,16.1,59.0,20.7,100.0
2021,Central and Western,Female,12.2,9.0,23.0,27.3,22.4,18.6,91.3,23.4,135.9,9.0,6.6,16.9,20.1,16.5,13.7,67.2,17.3,100.0
2021,Central and Western,Both sexes,24.2,16.7,35.5,42.2,36.8,34.3,148.8,43.6,233.4,10.4,7.2,15.2,18.1,15.8,14.7,63.8,18.7,100.0
2021,Wan Chai (1),Male,8.3,4.7,7.6,9.7,10.5,10.3,38.1,15.2,66.3,12.5,7.1,11.4,14.7,15.8,15.5,57.4,23.0,100.0
2021,Wan Chai (1),Female,8.8,5.0,15.2,21.3,16.3,13.5,66.2,18.8,98.9,8.9,5.1,15.3,21.5,16.5,13.7,67.0,19.1,100.0
2021,Wan Chai (1),Both sexes,17.1,9.7,22.7,31.0,26.8,23.8,104.3,34.1,165.1,10.3,5.9,13.8,18.8,16.2,14.4,63.1,20.6,100.0
2021,Eastern (1),Male,26.5,18.1,26.6,30.6,33.9,41.1,132.2,54.2,231.0,11.5,7.8,11.5,13.3,14.7,17.8,57.2,23.5,100.0
2021,Eastern (1),Female,25.0,17.8,35.3,51.2,48.6,50.3,185.5,65.8,294.1,8.5,6.1,12.0,17.4,16.5,17.1,63.1,22.4,100.0
2021,Eastern (1),Both sexes,51.5,35.9,62.0,81.8,82.5,91.4,317.7,120.0,525.1,9.8,6.8,11.8,15.6,15.7,17.4,60.5,22.9,100.0
2021,Southern,Male,13.7,9.4,12.4,14.7,17.7,20.5,65.3,24.0,112.3,12.2,8.3,11.1,13.1,15.7,18.2,58.1,21.4,100.0
2021,Southern,Female,13.3,9.1,17.9,26.3,24.9,24.0,93.0,28.3,143.8,9.3,6.3,12.4,18.3,17.3,16.7,64.7,19.7,100.0
2021,Southern,Both sexes,27.0,18.5,30.3,40.9,42.5,44.5,158.3,52.4,256.1,10.6,7.2,11.8,16.0,16.6,17.4,61.8,20.4,100.0
2021,Yau Tsim Mong,Male,18.2,11.1,18.3,21.1,21.8,21.2,82.4,25.0,136.8,13.3,8.1,13.4,15.5,15.9,15.5,60.3,18.3,100.0
2021,Yau Tsim Mong,Female,17.9,12.0,27.5,33.9,29.4,21.9,112.6,27.4,170.0,10.6,7.1,16.2,19.9,17.3,12.9,66.3,16.1,100.0
2021,Yau Tsim Mong,Both sexes,36.2,23.1,45.8,55.0,51.2,43.1,195.1,52.4,306.8,11.8,7.5,14.9,17.9,16.7,14.1,63.6,17.1,100.0
2021,Sham Shui Po,Male,25.6,17.9,24.8,26.6,28.2,31.8,111.4,39.1,193.9,13.2,9.2,12.8,13.7,14.5,16.4,57.4,20.2,100.0
2021,Sham Shui Po,Female,23.4,17.2,30.1,40.2,39.5,35.1,144.9,44.5,230.1,10.2,7.5,13.1,17.5,17.1,15.3,63.0,19.3,100.0
2021,Sham Shui Po,Both sexes,49.0,35.1,55.0,66.8,67.6,66.9,256.3,83.6,424.0,11.6,8.3,13.0,15.8,15.9,15.8,60.4,19.7,100.0
2021,Kowloon City,Male,25.9,15.5,21.7,24.3,27.4,26.9,100.3,35.0,176.7,14.6,8.8,12.3,13.8,15.5,15.2,56.8,19.8,100.0
2021,Kowloon City,Female,24.3,15.7,31.4,44.0,38.4,31.3,145.1,42.4,227.5,10.7,6.9,13.8,19.3,16.9,13.7,63.8,18.7,100.0
2021,Kowloon City,Both sexes,50.1,31.2,53.0,68.3,65.8,58.2,245.4,77.5,404.2,12.4,7.7,13.1,16.9,16.3,14.4,60.7,19.2,100.0
2021,Wong Tai Sin,Male,18.6,17.3,24.9,22.1,26.6,36.6,110.2,40.7,186.8,9.9,9.3,13.3,11.8,14.2,19.6,59.0,21.8,100.0
2021,Wong Tai Sin,Female,17.4,16.3,25.7,30.8,36.3,40.3,133.0,49.5,216.2,8.0,7.6,11.9,14.2,16.8,18.6,61.5,22.9,100.0
2021,Wong Tai Sin,Both sexes,36.0,33.6,50.6,52.9,62.9,76.8,243.2,90.2,403.0,8.9,8.3,12.6,13.1,15.6,19.1,60.4,22.4,100.0
2021,Kwun Tong,Male,36.6,30.7,38.5,38.7,46.2,52.7,176.2,66.1,309.6,11.8,9.9,12.4,12.5,14.9,17.0,56.9,21.3,100.0
2021,Kwun Tong,Female,33.2,29.2,42.2,54.5,61.9,59.0,217.7,77.7,357.9,9.3,8.2,11.8,15.2,17.3,16.5,60.8,21.7,100.0
2021,Kwun Tong,Both sexes,69.8,59.9,80.7,93.3,108.2,111.7,393.9,143.8,667.4,10.5,9.0,12.1,14.0,16.2,16.7,59.0,21.5,100.0
2021,Kwai Tsing,Male,25.4,21.9,29.7,29.9,34.4,38.3,132.3,48.4,228.0,11.2,9.6,13.0,13.1,15.1,16.8,58.0,21.2,100.0
2021,Kwai Tsing,Female,23.6,20.5,31.9,39.9,43.7,44.1,159.7,55.4,259.2,9.1,7.9,12.3,15.4,16.9,17.0,61.6,21.4,100.0
2021,Kwai Tsing,Both sexes,49.1,42.3,61.7,69.8,78.2,82.4,292.0,103.8,487.2,10.1,8.7,12.7,14.3,16.0,16.9,59.9,21.3,100.0
2021,Tsuen Wan,Male,19.4,12.2,18.5,21.1,23.5,24.3,87.4,25.9,145.0,13.4,8.4,12.8,14.6,16.2,16.8,60.3,17.9,100.0
2021,Tsuen Wan,Female,18.4,12.2,23.0,32.6,29.5,26.9,111.9,29.0,171.4,10.7,7.1,13.4,19.0,17.2,15.7,65.3,16.9,100.0
2021,Tsuen Wan,Both sexes,37.8,24.4,41.5,53.7,53.0,51.2,199.3,54.9,316.4,11.9,7.7,13.1,17.0,16.7,16.2,63.0,17.4,100.0
2021,Tuen Mun,Male,27.7,19.7,33.1,36.6,30.7,41.4,141.9,46.6,235.9,11.7,8.4,14.0,15.5,13.0,17.6,60.2,19.8,100.0
2021,Tuen Mun,Female,26.3,18.4,35.2,46.3,42.2,47.4,171.0,46.8,262.5,10.0,7.0,13.4,17.6,16.1,18.0,65.1,17.8,100.0
2021,Tuen Mun,Both sexes,54.0,38.1,68.3,82.9,72.9,88.8,312.9,93.4,498.4,10.8,7.6,13.7,16.6,14.6,17.8,62.8,18.7,100.0
2021,Yuen Long,Male,40.1,29.9,47.7,45.4,41.7,56.5,191.3,49.0,310.3,12.9,9.6,15.4,14.6,13.5,18.2,61.6,15.8,100.0
2021,Yuen Long,Female,37.1,28.9,54.2,63.6,60.6,60.1,238.5,47.2,351.7,10.6,8.2,15.4,18.1,17.2,17.1,67.8,13.4,100.0
2021,Yuen Long,Both sexes,77.3,58.8,101.9,108.9,102.3,116.6,429.7,96.2,662.0,11.7,8.9,15.4,16.5,15.5,17.6,64.9,14.5,100.0
2021,North,Male,17.2,13.8,20.5,18.4,17.9,28.5,85.3,27.3,143.5,12.0,9.6,14.3,12.8,12.5,19.9,59.4,19.0,100.0
2021,North,Female,16.1,13.6,21.8,26.6,27.0,30.8,106.2,25.6,161.5,10.0,8.4,13.5,16.4,16.7,19.1,65.7,15.9,100.0
2021,North,Both sexes,33.3,27.4,42.3,44.9,44.9,59.3,191.5,52.9,305.1,10.9,9.0,13.9,14.7,14.7,19.4,62.8,17.3,100.0
2021,Tai Po,Male,17.7,11.4,20.5,21.6,18.7,27.1,87.9,27.7,144.6,12.2,7.9,14.2,15.0,12.9,18.7,60.8,19.1,100.0
2021,Tai Po,Female,16.9,11.6,24.7,30.5,24.6,32.3,112.1,27.9,168.4,10.0,6.9,14.7,18.1,14.6,19.2,66.5,16.6,100.0
2021,Tai Po,Both sexes,34.5,22.9,45.2,52.1,43.3,59.4,200.0,55.6,313.0,11.0,7.3,14.4,16.7,13.8,19.0,63.9,17.8,100.0
2021,Sha Tin,Male,41.3,27.3,39.8,46.6,43.6,53.7,183.6,64.3,316.6,13.1,8.6,12.6,14.7,13.8,17.0,58.0,20.3,100.0
2021,Sha Tin,Female,37.9,26.1,48.2,66.5,59.6,62.2,236.5,71.3,371.7,10.2,7.0,13.0,17.9,16.0,16.7,63.6,19.2,100.0
2021,Sha Tin,Both sexes,79.2,53.4,88.0,113.1,103.2,115.8,420.1,135.6,688.2,11.5,7.8,12.8,16.4,15.0,16.8,61.0,19.7,100.0
2021,Sai Kung,Male,29.0,20.2,30.2,31.7,34.2,39.4,135.6,36.5,221.3,13.1,9.1,13.6,14.3,15.5,17.8,61.3,16.5,100.0
2021,Sai Kung,Female,27.3,19.6,38.9,48.9,47.4,44.0,179.1,38.9,264.9,10.3,7.4,14.7,18.5,17.9,16.6,67.6,14.7,100.0
2021,Sai Kung,Both sexes,56.3,39.8,69.1,80.6,81.6,83.4,314.7,75.4,486.2,11.6,8.2,14.2,16.6,16.8,17.2,64.7,15.5,100.0
2021,Islands,Male,11.8,8.8,11.7,12.0,12.0,13.9,49.5,13.5,83.6,14.1,10.5,14.0,14.3,14.3,16.7,59.2,16.2,100.0
2021,Islands,Female,11.9,8.3,15.3,19.3,16.8,15.0,66.4,12.8,99.4,12.0,8.3,15.4,19.5,16.9,15.1,66.9,12.8,100.0
2021,Islands,Both sexes,23.7,17.0,27.0,31.3,28.8,28.9,116.0,26.3,183.0,12.9,9.3,14.7,17.1,15.7,15.8,63.4,14.4,100.0
2021,Whole Territory,Male,414.9,297.4,439.2,466.1,483.3,579.9,1968.5,658.9,3339.8,12.4,8.9,13.1,14.0,14.5,17.4,58.9,19.7,100.0
2021,Whole Territory,Female,391.1,290.4,541.4,703.5,669.0,656.7,2570.6,732.8,3984.8,9.8,7.3,13.6,17.7,16.8,16.5,64.5,18.4,100.0
2021,Whole Territory,Both sexes,806.0,587.8,980.5,1169.6,1152.3,1236.6,4539.1,1391.7,7324.6,11.0,8.0,13.4,16.0,15.7,16.9,62.0,19.0,100.0
2020,Central and Western,Male,11.1,9.8,15.0,14.4,14.3,19.4,63.2,20.2,104.2,10.6,9.4,14.4,13.8,13.8,18.6,60.6,19.3,100.0
2020,Central and Western,Female,11.1,10.5,24.0,21.7,20.4,21.1,87.2,23.1,131.8,8.4,7.9,18.2,16.4,15.5,16.0,66.1,17.5,100.0
2020,Central and Western,Both sexes,22.2,20.3,39.0,36.1,34.8,40.5,150.3,43.2,236.0,9.4,8.6,16.5,15.3,14.7,17.1,63.7,18.3,100.0
2020,Wan Chai (1),Male,8.2,6.2,9.3,10.6,10.9,14.6,45.4,14.9,74.7,10.9,8.3,12.4,14.2,14.7,19.6,60.8,20.0,100.0
2020,Wan Chai (1),Female,8.0,6.7,18.3,17.0,15.2,16.6,67.1,17.0,98.8,8.1,6.8,18.5,17.2,15.4,16.8,67.9,17.2,100.0
2020,Wan Chai (1),Both sexes,16.2,12.9,27.6,27.6,26.1,31.2,112.5,31.9,173.5,9.3,7.4,15.9,15.9,15.1,18.0,64.9,18.4,100.0
2020,Eastern (1),Male,29.6,21.2,30.5,34.0,34.6,43.4,142.5,47.0,240.3,12.3,8.8,12.7,14.1,14.4,18.0,59.3,19.6,100.0
2020,Eastern (1),Female,27.9,22.0,42.1,54.2,48.9,48.6,193.9,54.4,298.3,9.4,7.4,14.1,18.2,16.4,16.3,65.0,18.3,100.0
2020,Eastern (1),Both sexes,57.5,43.3,72.6,88.2,83.6,92.0,336.3,101.4,538.6,10.7,8.0,13.5,16.4,15.5,17.1,62.4,18.8,100.0
2020,Southern,Male,15.1,10.9,13.9,15.7,17.5,20.9,68.1,22.0,116.0,13.0,9.4,12.0,13.6,15.1,18.0,58.6,19.0,100.0
2020,Southern,Female,14.0,11.0,21.0,26.4,24.1,23.4,94.9,25.1,145.0,9.7,7.6,14.5,18.2,16.6,16.1,65.4,17.3,100.0
2020,Southern,Both sexes,29.2,21.8,34.9,42.1,41.6,44.3,162.9,47.1,261.0,11.2,8.4,13.4,16.1,15.9,17.0,62.4,18.1,100.0
2020,Yau Tsim Mong,Male,18.2,13.9,21.0,19.7,19.9,26.6,87.2,28.1,147.4,12.3,9.4,14.2,13.4,13.5,18.1,59.2,19.1,100.0
2020,Yau Tsim Mong,Female,17.2,13.6,29.0,30.1,29.0,29.2,117.2,26.9,175.0,9.8,7.8,16.6,17.2,16.6,16.7,67.0,15.4,100.0
2020,Yau Tsim Mong,Both sexes,35.4,27.5,50.0,49.9,48.8,55.8,204.4,55.0,322.3,11.0,8.5,15.5,15.5,15.2,17.3,63.4,17.1,100.0
2020,Sham Shui Po,Male,28.0,18.4,26.6,28.5,29.4,33.3,117.8,35.7,200.0,14.0,9.2,13.3,14.3,14.7,16.7,58.9,17.9,100.0
2020,Sham Shui Po,Female,25.6,18.3,32.3,43.0,39.9,35.6,150.8,39.5,234.2,10.9,7.8,13.8,18.3,17.1,15.2,64.4,16.9,100.0
2020,Sham Shui Po,Both sexes,53.6,36.7,58.8,71.5,69.4,68.9,268.6,75.3,434.1,12.3,8.5,13.6,16.5,16.0,15.9,61.9,17.3,100.0
2020,Kowloon City,Male,24.0,17.0,28.7,25.3,24.3,33.1,111.4,35.3,187.7,12.8,9.0,15.3,13.5,13.0,17.6,59.4,18.8,100.0
2020,Kowloon City,Female,22.6,17.8,36.1,40.3,36.3,39.3,152.0,39.0,231.5,9.8,7.7,15.6,17.4,15.7,17.0,65.7,16.9,100.0
2020,Kowloon City,Both sexes,46.6,34.8,64.8,65.6,60.7,72.3,263.4,74.4,419.2,11.1,8.3,15.5,15.6,14.5,17.3,62.8,17.7,100.0
2020,Wong Tai Sin,Male,22.6,18.2,24.5,25.5,27.8,35.6,113.4,36.9,191.0,11.8,9.5,12.8,13.3,14.5,18.6,59.3,19.3,100.0
2020,Wong Tai Sin,Female,21.7,17.7,28.6,35.8,37.3,38.2,139.9,44.4,223.7,9.7,7.9,12.8,16.0,16.7,17.1,62.5,19.9,100.0
2020,Wong Tai Sin,Both sexes,44.2,35.9,53.2,61.3,65.0,73.8,253.3,81.4,414.8,10.7,8.7,12.8,14.8,15.7,17.8,61.1,19.6,100.0
2020,Kwun Tong,Male,42.5,30.4,39.8,45.1,45.6,54.2,184.8,60.7,318.4,13.4,9.5,12.5,14.2,14.3,17.0,58.0,19.1,100.0
2020,Kwun Tong,Female,39.6,29.8,46.4,61.9,61.1,61.0,230.5,68.7,368.6,10.7,8.1,12.6,16.8,16.6,16.6,62.5,18.6,100.0
2020,Kwun Tong,Both sexes,82.1,60.2,86.2,107.1,106.7,115.3,415.3,129.4,687.0,11.9,8.8,12.6,15.6,15.5,16.8,60.4,18.8,100.0
2020,Kwai Tsing,Male,30.3,23.3,29.2,32.3,34.0,40.1,135.7,43.2,232.5,13.0,10.0,12.6,13.9,14.6,17.3,58.4,18.6,100.0
2020,Kwai Tsing,Female,27.8,22.0,34.2,47.0,43.3,44.7,169.2,49.7,268.6,10.3,8.2,12.7,17.5,16.1,16.6,63.0,18.5,100.0
2020,Kwai Tsing,Both sexes,58.0,45.3,63.5,79.3,77.3,84.8,304.9,92.9,501.1,11.6,9.0,12.7,15.8,15.4,16.9,60.9,18.5,100.0
2020,Tsuen Wan,Male,17.4,13.6,20.2,18.7,21.1,26.1,86.0,25.5,142.6,12.2,9.6,14.2,13.1,14.8,18.3,60.3,17.9,100.0
2020,Tsuen Wan,Female,16.1,12.9,23.9,30.0,29.4,28.1,111.3,27.1,167.4,9.6,7.7,14.3,17.9,17.5,16.8,66.5,16.2,100.0
2020,Tsuen Wan,Both sexes,33.5,26.5,44.1,48.6,50.5,54.2,197.3,52.6,310.0,10.8,8.6,14.2,15.7,16.3,17.5,63.7,17.0,100.0
2020,Tuen Mun,Male,28.1,21.6,30.1,31.7,35.9,40.5,138.1,41.4,229.2,12.3,9.4,13.1,13.8,15.6,17.7,60.3,18.0,100.0
2020,Tuen Mun,Female,27.6,21.6,34.3,46.9,47.4,43.5,172.1,44.4,265.6,10.4,8.1,12.9,17.7,17.8,16.4,64.8,16.7,100.0
2020,Tuen Mun,Both sexes,55.7,43.2,64.4,78.6,83.2,84.0,310.2,85.7,494.8,11.3,8.7,13.0,15.9,16.8,17.0,62.7,17.3,100.0
2020,Yuen Long,Male,39.0,28.6,41.5,44.1,41.8,48.0,175.3,52.4,295.4,13.2,9.7,14.0,14.9,14.1,16.3,59.4,17.7,100.0
2020,Yuen Long,Female,36.6,27.4,49.4,66.5,55.7,53.0,224.7,55.8,344.5,10.6,8.0,14.3,19.3,16.2,15.4,65.2,16.2,100.0
2020,Yuen Long,Both sexes,75.6,56.1,90.9,110.6,97.5,101.0,400.0,108.2,639.9,11.8,8.8,14.2,17.3,15.2,15.8,62.5,16.9,100.0
2020,North,Male,20.0,13.9,19.2,21.1,21.5,25.9,87.6,26.1,147.7,13.6,9.4,13.0,14.3,14.5,17.5,59.3,17.7,100.0
2020,North,Female,18.6,13.6,21.8,31.6,28.0,26.0,107.2,27.3,166.9,11.2,8.2,13.0,18.9,16.8,15.6,64.3,16.4,100.0
2020,North,Both sexes,38.7,27.5,40.9,52.7,49.4,51.8,194.9,53.5,314.5,12.3,8.7,13.0,16.7,15.7,16.5,62.0,17.0,100.0
2020,Tai Po,Male,17.1,13.1,19.6,19.1,21.6,24.8,85.1,25.3,140.6,12.2,9.3,14.0,13.6,15.4,17.6,60.5,18.0,100.0
2020,Tai Po,Female,16.6,13.0,23.1,29.5,29.2,28.2,110.0,27.7,167.3,9.9,7.8,13.8,17.6,17.5,16.9,65.7,16.6,100.0
2020,Tai Po,Both sexes,33.8,26.1,42.7,48.6,50.8,53.0,195.1,53.0,308.0,11.0,8.5,13.9,15.8,16.5,17.2,63.4,17.2,100.0
2020,Sha Tin,Male,39.7,30.2,39.9,40.6,49.1,54.2,183.8,57.4,311.1,12.8,9.7,12.8,13.0,15.8,17.4,59.1,18.4,100.0
2020,Sha Tin,Female,36.9,29.9,49.2,62.8,68.2,59.5,239.8,66.8,373.4,9.9,8.0,13.2,16.8,18.3,15.9,64.2,17.9,100.0
2020,Sha Tin,Both sexes,76.6,60.1,89.2,103.4,117.3,113.7,423.6,124.2,684.5,11.2,8.8,13.0,15.1,17.1,16.6,61.9,18.1,100.0
2020,Sai Kung,Male,26.5,20.5,29.8,31.3,31.4,36.5,129.0,38.0,213.9,12.4,9.6,13.9,14.6,14.7,17.1,60.3,17.8,100.0
2020,Sai Kung,Female,25.4,19.3,39.7,46.9,42.4,41.8,170.8,43.3,258.8,9.8,7.5,15.3,18.1,16.4,16.2,66.0,16.7,100.0
2020,Sai Kung,Both sexes,51.8,39.8,69.5,78.2,73.8,78.3,299.8,81.3,472.7,11.0,8.4,14.7,16.5,15.6,16.6,63.4,17.2,100.0
2020,Islands,Male,12.2,8.0,11.9,13.0,10.7,13.4,49.0,15.2,84.4,14.4,9.5,14.1,15.5,12.7,15.9,58.1,18.0,100.0
2020,Islands,Female,11.2,8.4,18.6,17.5,14.4,14.4,64.9,15.4,99.9,11.2,8.4,18.6,17.5,14.5,14.4,64.9,15.4,100.0
2020,Islands,Both sexes,23.4,16.4,30.5,30.5,25.1,27.8,113.9,30.6,184.3,12.7,8.9,16.5,16.6,13.6,15.1,61.8,16.6,100.0
2020,Whole Territory,Male,429.6,318.7,450.7,470.8,491.4,590.5,2003.4,625.3,3377.0,12.7,9.4,13.3,13.9,14.6,17.5,59.3,18.5,100.0
2020,Whole Territory,Female,404.5,315.5,572.0,709.0,670.2,652.2,2603.5,695.8,4019.3,10.1,7.9,14.2,17.6,16.7,16.2,64.8,17.3,100.0
2020,Whole Territory,Both sexes,834.2,634.3,1022.7,1179.8,1161.7,1242.8,4606.8,1321.1,7396.4,11.3,8.6,13.8,16.0,15.7,16.8,62.3,17.9,100.0
2019,Central and Western,Male,12.3,10.7,14.9,14.8,14.7,19.4,63.7,19.0,105.6,11.6,10.1,14.1,14.0,13.9,18.4,60.3,17.9,100.0
2019,Central and Western,Female,12.4,11.8,24.8,21.1,21.2,20.6,87.7,23.0,134.9,9.2,8.7,18.4,15.6,15.7,15.3,65.0,17.1,100.0
2019,Central and Western,Both sexes,24.7,22.5,39.6,35.8,35.9,40.0,151.4,42.0,240.6,10.3,9.3,16.5,14.9,14.9,16.6,62.9,17.5,100.0
2019,Wan Chai (1),Male,8.7,6.8,9.9,10.6,11.4,14.2,46.1,14.2,75.9,11.5,9.0,13.1,14.0,15.0,18.7,60.8,18.7,100.0
2019,Wan Chai (1),Female,8.6,8.2,18.9,17.3,16.3,16.8,69.4,16.7,102.9,8.3,8.0,18.4,16.8,15.9,16.3,67.4,16.2,100.0
2019,Wan Chai (1),Both sexes,17.3,15.1,28.9,27.9,27.7,31.0,115.5,30.9,178.7,9.7,8.4,16.2,15.6,15.5,17.3,64.6,17.3,100.0
2019,Eastern (1),Male,31.9,22.2,30.9,34.2,35.5,42.8,143.4,45.3,242.9,13.1,9.2,12.7,14.1,14.6,17.6,59.0,18.7,100.0
2019,Eastern (1),Female,29.6,23.5,43.7,55.2,49.9,48.2,197.1,53.4,303.6,9.7,7.8,14.4,18.2,16.4,15.9,64.9,17.6,100.0
2019,Eastern (1),Both sexes,61.5,45.8,74.6,89.4,85.4,91.0,340.5,98.7,546.5,11.3,8.4,13.7,16.4,15.6,16.7,62.3,18.1,100.0
2019,Southern,Male,16.0,11.3,14.0,16.4,17.8,20.9,69.1,20.7,117.1,13.6,9.7,12.0,14.0,15.2,17.9,59.0,17.6,100.0
2019,Southern,Female,15.2,11.6,21.9,27.3,24.2,23.7,97.2,23.8,147.7,10.3,7.8,14.8,18.5,16.4,16.0,65.8,16.1,100.0
2019,Southern,Both sexes,31.2,22.9,35.9,43.7,42.0,44.6,166.3,44.5,264.8,11.8,8.7,13.6,16.5,15.9,16.8,62.8,16.8,100.0
2019,Yau Tsim Mong,Male,20.2,15.0,21.1,19.6,21.0,27.2,88.9,25.7,149.8,13.5,10.0,14.1,13.1,14.0,18.1,59.3,17.2,100.0
2019,Yau Tsim Mong,Female,18.2,15.7,30.5,29.3,30.3,29.1,119.2,26.6,179.7,10.1,8.7,17.0,16.3,16.9,16.2,66.3,14.8,100.0
